energy,sigma
0.0147749,0.338019
0.0147762,0.364265
0.0147775,0.390364
0.0147787,0.418755
0.0147799,0.449593
0.0147812,0.483007
0.0147824,0.519097
0.0147837,0.560588
0.0147851,0.60657
0.0147869,0.672567
0.0147892,0.761098
0.0147933,0.925759
0.0147952,0.996063
0.0147965,1.03723
0.0147977,1.0721
0.014799,1.09932
0.0148,1.11404
0.0148012,1.12502
0.0148021,1.12745
0.0148031,1.12416
0.0148042,1.11435
0.0148052,1.09832
0.0148062,1.07651
0.0148074,1.04742
0.0148085,1.01326
0.0148101,0.954621
0.0148124,0.867765
0.0148161,0.71602
0.0148181,0.641045
0.0148196,0.588622
0.0148211,0.53994
0.0148226,0.495152
0.014824,0.454242
0.0148255,0.417062
0.014827,0.383396
0.0148285,0.352971
0.01483,0.325514
0.014831,0.308717
0.0148321,0.290518
0.0148333,0.273711
0.0148344,0.258179
0.0148356,0.243816
0.0148367,0.23052
0.0148379,0.218203
0.014839,0.206779
0.0148402,0.196173
0.0148415,0.184962
0.0148428,0.174635
0.0148442,0.165107
0.0148455,0.156304
0.0148468,0.148156
0.0148488,0.137035
0.0148507,0.12708
0.0148524,0.119564
0.014854,0.112678
0.0148557,0.106354
0.0148573,0.100536
0.014859,0.0951719
0.0148606,0.090218
0.0148631,0.0834705
0.0148649,0.0790344
0.0148668,0.0746228
0.0148688,0.0705664
0.0148707,0.0668281
0.0148727,0.0633751
0.0148756,0.0586695
0.0148785,0.0544629
0.0148808,0.0514335
0.0148835,0.0482233
0.0148861,0.0453051
0.0148888,0.0426442
0.0148915,0.0402103
0.0148942,0.0379776
0.0148969,0.0359248
0.0148995,0.0340335
0.0149023,0.0322233
0.0149052,0.0304947
0.0149081,0.0289021
0.014911,0.0274315
0.0149153,0.0254287
0.0149196,0.0236387
0.014924,0.0220329
0.0149277,0.0207843
0.0149314,0.01964
0.0149351,0.0185888
0.0149388,0.0176209
0.0149425,0.0167276
0.0149481,0.0155119
0.0149536,0.0144262
0.0149586,0.0135558
0.0149635,0.0127635
0.0149685,0.0120402
0.0149734,0.0113786
0.0149784,0.0107725
0.0149833,0.0102157
0.0149907,0.00945837
0.0149976,0.00882805
0.0150043,0.00828144
0.0150109,0.00778625
0.0150176,0.0073362
0.0150242,0.00692582
0.015031,0.00654498
0.0150379,0.00618619
0.0150449,0.00585781
0.0150518,0.0055565
0.0150611,0.00519209
0.0150709,0.00484827
0.0150812,0.0045242
0.0150915,0.00423419
0.0151018,0.00397376
0.0151121,0.00373904
0.0151224,0.00352679
0.0151327,0.00333428
0.015143,0.00315916
0.0151533,0.00299943
0.0151636,0.00285336
0.0151739,0.00271948
0.0151894,0.00253872
0.0152048,0.00237884
0.0152203,0.00223683
0.0152368,0.00210323
0.0152491,0.00201204
0.0152677,0.00188952
0.0152862,0.00178152
0.0153048,0.00168594
0.0153233,0.00160107
0.0153419,0.00152553
0.0153604,0.00145817
0.015379,0.00139803
0.0154037,0.00132771
0.0154284,0.0012669
0.0154532,0.0012146
0.0154779,0.00116941
0.0155026,0.00113091
0.0155274,0.00109801
0.0155521,0.00107038
0.0155768,0.00104743
0.0156016,0.00102895
0.0156263,0.00101455
0.0156634,0.0010004
0.0156922,0.000995345
0.0157087,0.000994803
0.0157458,0.000999977
0.0157705,0.00100855
0.0157953,0.00102155
0.01582,0.00103938
0.0158447,0.0010626
0.0158695,0.00109191
0.0158942,0.00112831
0.0159127,0.00116102
0.0159313,0.00119907
0.0159498,0.00124329
0.0159677,0.00129236
0.0159852,0.0013486
0.0160028,0.00141411
0.01602,0.00148837
0.0160329,0.00155235
0.0160458,0.00162464
0.0160587,0.00170656
0.0160716,0.00179982
0.0160812,0.00187788
0.0160908,0.00196448
0.0161004,0.00206079
0.01611,0.00216847
0.0161193,0.00228479
0.0161286,0.00241541
0.0161378,0.00256264
0.0161448,0.00268579
0.016152,0.00282704
0.0161593,0.00298697
0.0161667,0.00316562
0.016174,0.00336604
0.0161814,0.00359174
0.0161883,0.00383169
0.0161944,0.0040696
0.0162006,0.00433633
0.0162067,0.00463632
0.0162128,0.00497533
0.0162169,0.00522646
0.0162208,0.0054863
0.0162263,0.00589621
0.01623,0.00619975
0.0162336,0.00653097
0.0162373,0.00689336
0.016241,0.00729098
0.0162447,0.00772861
0.0162483,0.00821182
0.0162512,0.00862337
0.0162541,0.00907008
0.0162569,0.00955606
0.0162598,0.010086
0.0162626,0.0106652
0.0162655,0.0112999
0.0162683,0.0119977
0.0162712,0.0127678
0.0162743,0.0136853
0.0162773,0.0147135
0.0162794,0.0154693
0.0162814,0.0162888
0.0162834,0.0171793
0.0162855,0.0181493
0.0162875,0.0192085
0.01629,0.0206137
0.0162924,0.0221871
0.0162941,0.0233433
0.0162957,0.0245965
0.0162973,0.0259578
0.016299,0.0274403
0.0163006,0.0290588
0.0163026,0.0312409
0.0163046,0.0336884
0.0163059,0.0354896
0.0163072,0.0374448
0.0163086,0.0395722
0.0163099,0.0418928
0.0163112,0.044431
0.0163124,0.0469473
0.0163136,0.0496907
0.0163148,0.0526901
0.016316,0.0559784
0.0163172,0.0595952
0.0163184,0.0635861
0.0163196,0.0680062
0.0163208,0.0729203
0.0163221,0.0785068
0.0163229,0.0826089
0.0163237,0.0870537
0.0163245,0.0918817
0.0163253,0.0971399
0.0163262,0.102882
0.016327,0.109173
0.0163277,0.115725
0.0163285,0.12252
0.0163292,0.129962
0.0163299,0.138143
0.0163307,0.147167
0.0163314,0.157163
0.0163322,0.168282
0.0163327,0.177469
0.0163333,0.187482
0.0163338,0.198861
0.0163344,0.211386
0.016335,0.225227
0.0163355,0.240575
0.0163361,0.257667
0.0163365,0.271789
0.016337,0.287172
0.0163374,0.303967
0.0163378,0.322332
0.0163383,0.344691
0.0163388,0.369482
0.0163392,0.39703
0.0163396,0.419711
0.01634,0.444301
0.0163403,0.470982
0.0163407,0.499926
0.016341,0.531359
0.0163414,0.565463
0.0163418,0.61007
0.0163422,0.653309
0.0163426,0.700379
0.0163429,0.751563
0.0163433,0.807149
0.0163437,0.867416
0.0163441,0.932626
0.0163444,1.00303
0.0163448,1.07034
0.0163452,1.1658
0.0163457,1.26924
0.0163461,1.38076
0.0163465,1.50043
0.016347,1.6281
0.0163475,1.78951
0.016348,1.96105
0.0163488,2.23485
0.0163498,2.58465
0.0163513,3.16045
0.0163521,3.43767
0.0163527,3.63892
0.0163534,3.8351
0.0163538,3.94714
0.0163543,4.04188
0.0163547,4.11582
0.0163552,4.17061
0.0163556,4.20534
0.0163561,4.21971
0.0163566,4.20862
0.0163571,4.17574
0.0163576,4.11413
0.0163582,4.00684
0.0163588,3.86671
0.0163594,3.70294
0.0163598,3.58277
0.0163606,3.31911
0.0163615,2.96079
0.016363,2.39623
0.0163637,2.14796
0.0163642,1.97823
0.0163647,1.80583
0.0163653,1.6435
0.0163658,1.49202
0.0163662,1.37724
0.0163667,1.25417
0.0163672,1.14107
0.0163677,1.03773
0.016368,0.974081
0.0163683,0.914447
0.0163687,0.858706
0.0163691,0.795117
0.0163695,0.736834
0.0163699,0.683491
0.0163703,0.63476
0.0163707,0.590268
0.0163711,0.549701
0.0163715,0.512719
0.0163719,0.479022
0.0163722,0.451394
0.0163726,0.425966
0.0163728,0.410142
0.0163733,0.380949
0.0163738,0.354733
0.0163743,0.331137
0.0163748,0.309865
0.0163752,0.290636
0.0163757,0.273216
0.0163763,0.254518
0.0163769,0.23778
0.0163774,0.222733
0.016378,0.209159
0.0163786,0.196862
0.0163791,0.185687
0.0163797,0.175494
0.0163803,0.166168
0.016381,0.15529
0.0163818,0.145503
0.0163825,0.136659
0.0163832,0.128636
0.016384,0.121331
0.0163847,0.114658
0.0163854,0.108544
0.0163862,0.102926
0.016387,0.0971984
0.0163878,0.0919545
0.0163886,0.0871388
0.0163894,0.0827056
0.0163907,0.0766844
0.0163919,0.0713194
0.0163927,0.0680601
0.0163939,0.0636934
0.0163951,0.0597474
0.0163963,0.0561684
0.0163975,0.052912
0.0163987,0.0499394
0.0163999,0.0472189
0.0164011,0.044722
0.0164023,0.042425
0.0164036,0.0399953
0.016405,0.0377762
0.0164064,0.0357437
0.0164078,0.0338775
0.0164091,0.0321596
0.0164112,0.0298278
0.0164133,0.0277516
0.0164151,0.0260908
0.016417,0.0245821
0.0164188,0.0232072
0.0164206,0.0219509
0.0164225,0.0207998
0.0164243,0.0197427
0.0164261,0.0187694
0.016428,0.0178714
0.01643,0.0169527
0.0164321,0.0161086
0.0164351,0.0149653
0.0164382,0.0139502
0.0164412,0.0130447
0.0164443,0.0122339
0.0164476,0.0114594
0.0164508,0.0107655
0.0164541,0.0101414
0.0164574,0.00957762
0.0164606,0.00906673
0.0164639,0.00860258
0.0164672,0.00817982
0.0164704,0.00779384
0.0164745,0.00735696
0.0164786,0.00696454
0.0164827,0.00661092
0.0164868,0.00629135
0.0164908,0.00600174
0.0164949,0.00573866
0.0165011,0.00538737
0.0165072,0.00508079
0.0165133,0.00481216
0.0165194,0.00457599
0.0165256,0.00436777
0.0165317,0.00418376
0.0165358,0.00407298
0.0165439,0.00387646
0.0165521,0.003709
0.0165603,0.0035663
0.0165684,0.00344494
0.0165773,0.00333437
0.0165861,0.00324267
0.016595,0.00316698
0.0166038,0.0031062
0.0166132,0.00305641
0.0166225,0.00301974
0.0166365,0.00298686
0.0166486,0.00297788
0.0166612,0.00298624
0.0166738,0.00301163
0.0166869,0.0030554
0.0167009,0.00312179
0.0167149,0.00320864
0.0167289,0.00331678
0.0167429,0.00344756
0.0167569,0.00360288
0.0167702,0.00377548
0.0167835,0.00397532
0.016797,0.00421013
0.0168063,0.00439308
0.0168157,0.0045952
0.016825,0.0048186
0.0168343,0.00506578
0.0168437,0.00533966
0.016853,0.00564366
0.0168623,0.00598183
0.0168717,0.00635897
0.016881,0.00678078
0.0168887,0.00716724
0.0168978,0.00767566
0.0169069,0.00824851
0.0169146,0.00879116
0.0169216,0.00933774
0.0169286,0.00994227
0.0169356,0.0106131
0.0169426,0.01136
0.0169496,0.0121948
0.0169566,0.0131315
0.0169612,0.013821
0.0169659,0.0145693
0.0169706,0.0153832
0.0169752,0.0162705
0.0169799,0.0172404
0.0169846,0.0183032
0.0169895,0.0195326
0.0169944,0.0208938
0.0169993,0.0224058
0.0170042,0.0240932
0.0170091,0.0259859
0.0170136,0.0279572
0.017018,0.0300773
0.0170224,0.0324522
0.0170253,0.0341979
0.0170282,0.0360905
0.0170311,0.0381472
0.017034,0.0403872
0.0170376,0.0434432
0.0170412,0.0468635
0.0170436,0.049375
0.017046,0.0520959
0.0170484,0.0550502
0.0170508,0.0582665
0.0170532,0.0617768
0.017056,0.0662872
0.0170588,0.0713154
0.0170616,0.0769435
0.0170635,0.081077
0.0170654,0.085555
0.0170672,0.0904172
0.017069,0.0954333
0.0170707,0.100583
0.0170724,0.106164
0.0170741,0.112225
0.0170757,0.118824
0.0170774,0.126025
0.0170791,0.133905
0.0170808,0.142551
0.0170823,0.150962
0.0170836,0.158951
0.0170849,0.167592
0.0170862,0.17696
0.0170875,0.187139
0.0170888,0.198225
0.0170901,0.210329
0.0170914,0.22358
0.0170926,0.236829
0.0170937,0.249884
0.0170948,0.264053
0.0170959,0.279467
0.0170969,0.296277
0.017098,0.314654
0.0170991,0.3348
0.0171002,0.356948
0.0171012,0.378731
0.017102,0.399709
0.0171029,0.422478
0.0171037,0.447246
0.0171046,0.474253
0.0171054,0.503772
0.0171063,0.536117
0.0171072,0.571649
0.0171079,0.606347
0.0171086,0.639444
0.0171093,0.675269
0.0171099,0.714111
0.0171106,0.756295
0.0171113,0.802184
0.017112,0.852175
0.0171126,0.906712
0.0171133,0.96284
0.0171139,1.02018
0.0171145,1.0823
0.0171151,1.14963
0.0171157,1.22264
0.0171163,1.3018
0.0171169,1.3876
0.0171174,1.48053
0.017118,1.57458
0.0171188,1.71824
0.0171196,1.87677
0.0171204,2.0509
0.0171211,2.24113
0.0171219,2.44748
0.0171228,2.70254
0.0171237,2.97637
0.0171246,3.266
0.0171276,4.27788
0.0171286,4.613
0.0171294,4.84339
0.0171302,5.04504
0.017131,5.21527
0.0171317,5.35112
0.0171325,5.44846
0.0171332,5.50419
0.0171338,5.51754
0.0171344,5.50624
0.017135,5.47014
0.0171355,5.40991
0.0171363,5.28662
0.017137,5.14644
0.0171377,4.97895
0.0171384,4.7883
0.0171394,4.50575
0.0171407,4.05587
0.017143,3.29485
0.0171439,3.00405
0.0171448,2.72867
0.0171457,2.47184
0.0171463,2.29252
0.017147,2.12507
0.0171478,1.94463
0.0171486,1.78007
0.0171494,1.63066
0.0171501,1.49555
0.0171509,1.37368
0.0171515,1.29412
0.0171521,1.21563
0.0171527,1.14324
0.0171533,1.07647
0.0171539,1.01487
0.0171545,0.957999
0.0171551,0.905471
0.0171557,0.856909
0.0171563,0.806584
0.0171571,0.755496
0.0171578,0.708965
0.0171586,0.666499
0.0171593,0.627664
0.0171601,0.592075
0.0171608,0.559395
0.0171616,0.529325
0.0171624,0.499278
0.0171633,0.469587
0.0171641,0.442462
0.017165,0.417618
0.0171659,0.394809
0.0171668,0.373819
0.0171676,0.354462
0.017169,0.328135
0.0171702,0.306379
0.0171714,0.286724
0.0171726,0.268906
0.0171738,0.252705
0.017175,0.237928
0.0171762,0.224415
0.0171774,0.212025
0.0171787,0.200636
0.01718,0.18937
0.0171813,0.17903
0.0171826,0.169516
0.0171839,0.160744
0.0171852,0.152638
0.0171872,0.141586
0.0171891,0.131698
0.0171908,0.124027
0.0171925,0.117011
0.0171942,0.110577
0.0171958,0.104662
0.0171975,0.0992108
0.0171992,0.0941775
0.0172017,0.0873199
0.0172037,0.0824942
0.0172059,0.0774564
0.0172081,0.07287
0.0172104,0.0686831
0.0172126,0.0648505
0.0172149,0.0613329
0.0172171,0.0580956
0.0172193,0.0551088
0.0172218,0.0520712
0.0172245,0.0490271
0.0172272,0.0462441
0.0172299,0.0436938
0.0172326,0.0413507
0.0172353,0.039193
0.0172381,0.0372013
0.0172421,0.0344896
0.0172454,0.0325195
0.0172486,0.0307159
0.0172519,0.0290606
0.0172552,0.0275375
0.0172584,0.0261323
0.0172633,0.0242197
0.0172682,0.0225119
0.0172724,0.0211899
0.0172766,0.0199828
0.0172808,0.0188777
0.017285,0.0178634
0.0172892,0.0169302
0.0172934,0.0160696
0.0172997,0.0148992
0.0173044,0.0141144
0.0173095,0.0133223
0.0173147,0.0125967
0.0173198,0.0119302
0.0173249,0.0113166
0.0173301,0.010751
0.0173378,0.00998298
0.0173452,0.00931551
0.0173522,0.00874956
0.0173592,0.0082353
0.0173662,0.00776671
0.0173732,0.00733851
0.0173802,0.00694619
0.0173895,0.00647221
0.0173989,0.00604724
0.0174082,0.00566474
0.0174175,0.00531921
0.0174269,0.00500601
0.0174362,0.00472123
0.0174455,0.00446151
0.0174549,0.00422399
0.0174642,0.00400619
0.0174735,0.00380598
0.0174875,0.00353467
0.0175015,0.00329353
0.0175155,0.00307824
0.0175295,0.00288525
0.0175435,0.00271264
0.0175575,0.00255555
0.0175724,0.00240409
0.0175892,0.00225103
0.017606,0.0021138
0.0176228,0.00199029
0.0176396,0.00187873
0.0176564,0.00177763
0.0176732,0.00168573
0.01769,0.00160192
0.0177124,0.00150114
0.0177348,0.00141122
0.0177572,0.00133066
0.0177796,0.00125818
0.017802,0.00119274
0.0178244,0.00113342
0.0178468,0.00107949
0.0178692,0.0010303
0.0178953,0.000978167
0.0179252,0.00092516
0.0179532,0.000879999
0.0179793,0.000841513
0.0180147,0.000794747
0.0180502,0.000753278
0.0180894,0.000712468
0.0181342,0.000671516
0.018179,0.000635302
0.0182238,0.000603498
0.0182686,0.000575074
0.0183246,0.000543863
0.0183768,0.000518306
0.0184356,0.000493228
0.0184813,0.000475661
0.0185373,0.000456133
0.018597,0.00043802
0.0186567,0.000421661
0.0187165,0.00040702
0.0187799,0.000393121
0.0188471,0.000379914
0.0189143,0.000368085
0.0190151,0.00035243
0.0191103,0.000339808
0.0192372,0.000325318
0.0193641,0.000313078
0.019491,0.00030264
0.0196347,0.000292645
0.0198213,0.000281891
0.0200079,0.000273174
0.020205,0.000265614
0.0204603,0.000257916
0.0207156,0.000252138
0.0209987,0.00024773
0.0212462,0.000245696
0.0213452,0.000245529
0.0214937,0.000246046
0.0216284,0.000247949
0.0217205,0.000250518
0.0217968,0.000253919
0.0218563,0.000257818
0.021912,0.000262975
0.0219513,0.000267948
0.0219887,0.000274031
0.022023,0.000281346
0.0220462,0.000287611
0.0220698,0.000295401
0.022093,0.000304937
0.0221101,0.000313526
0.0221273,0.000323829
0.0221424,0.000334717
0.0221576,0.000347731
0.0221727,0.00036351
0.0221828,0.000375928
0.0221929,0.000390203
0.022203,0.000406835
0.0222107,0.000421482
0.0222188,0.000438861
0.0222269,0.000458781
0.0222349,0.000481768
0.022243,0.000508544
0.0222484,0.000528916
0.0222551,0.000557716
0.0222612,0.000587352
0.0222672,0.000621271
0.0222733,0.000660415
0.0222773,0.000689943
0.0222814,0.000722669
0.0222851,0.000755883
0.0222884,0.000789124
0.0222918,0.000825662
0.0222951,0.000865952
0.0222985,0.000910527
0.0223019,0.000960019
0.0223052,0.00101518
0.0223086,0.00107692
0.0223115,0.00113537
0.022315,0.00121641
0.0223173,0.00127668
0.0223197,0.00134269
0.0223221,0.00141521
0.0223244,0.00149514
0.0223268,0.00158354
0.0223291,0.00168169
0.0223316,0.00179939
0.0223342,0.00193223
0.0223358,0.00203053
0.0223375,0.00213773
0.0223392,0.00225493
0.0223409,0.00238345
0.0223426,0.0025248
0.0223446,0.00271392
0.0223459,0.00285353
0.0223473,0.00300545
0.0223486,0.00317122
0.02235,0.00335261
0.0223513,0.00355166
0.0223527,0.0037708
0.0223539,0.00398915
0.022355,0.00420301
0.0223561,0.00443617
0.0223572,0.00469109
0.0223583,0.00497069
0.0223594,0.00527839
0.0223604,0.00561825
0.0223615,0.00599514
0.0223625,0.00636413
0.0223633,0.00671611
0.0223642,0.00710104
0.022365,0.00752351
0.0223659,0.00798906
0.0223667,0.00850441
0.0223676,0.00907783
0.0223684,0.00971976
0.0223692,0.010367
0.0223698,0.011008
0.0223705,0.0117221
0.0223712,0.0125231
0.0223717,0.0131913
0.0223722,0.0139273
0.0223727,0.0147422
0.0223732,0.0156491
0.0223737,0.0166641
0.0223742,0.0178059
0.0223746,0.0188018
0.022375,0.019902
0.0223754,0.0211217
0.0223758,0.0224776
0.0223762,0.0239897
0.0223766,0.0256798
0.022377,0.0275735
0.0223774,0.0296981
0.0223776,0.0312595
0.0223779,0.0329479
0.0223781,0.0347753
0.0223784,0.0367527
0.0223787,0.0394262
0.0223791,0.0423745
0.0223794,0.0456273
0.0223797,0.0492136
0.02238,0.0531671
0.0223804,0.0575209
0.0223807,0.0623123
0.022381,0.0675759
0.0223813,0.0733569
0.0223817,0.0796903
0.0223819,0.0842403
0.0223822,0.0918695
0.0223825,0.100215
0.0223829,0.109328
0.0223832,0.119252
0.0223836,0.13004
0.0223839,0.141727
0.0223842,0.15436
0.0223846,0.16797
0.0223849,0.181092
0.0223852,0.19505
0.0223855,0.209866
0.0223859,0.233714
0.0223864,0.259515
0.0223868,0.287253
0.0223873,0.320269
0.0223878,0.353043
0.0223884,0.396406
0.0223891,0.448153
0.0223902,0.543386
0.0223914,0.635016
0.0223921,0.696316
0.0223928,0.745739
0.0223935,0.786009
0.0223941,0.816054
0.0223946,0.838407
0.0223951,0.855707
0.0223956,0.868521
0.0223962,0.874336
0.0223964,0.874795
0.0223969,0.871874
0.0223974,0.863355
0.0223979,0.849853
0.0223984,0.831755
0.0223989,0.809248
0.0223994,0.777948
0.0224001,0.738311
0.0224008,0.688091
0.0224016,0.625138
0.0224037,0.452562
0.0224043,0.406209
0.0224049,0.356558
0.0224054,0.323607
0.0224059,0.292529
0.0224064,0.263455
0.0224068,0.23737
0.0224073,0.213249
0.0224076,0.198255
0.0224079,0.184113
0.0224082,0.170818
0.0224085,0.158347
0.0224088,0.146682
0.0224091,0.135784
0.0224094,0.12564
0.0224097,0.116212
0.02241,0.107471
0.0224103,0.0993786
0.0224106,0.0919034
0.0224109,0.0850085
0.0224112,0.0786636
0.0224115,0.0728271
0.0224118,0.0674719
0.0224121,0.0622356
0.0224124,0.0586034
0.0224126,0.0552224
0.0224129,0.052077
0.0224131,0.0491517
0.0224133,0.0464323
0.0224136,0.0439054
0.0224138,0.041558
0.0224142,0.0383456
0.0224146,0.035469
0.0224149,0.0328941
0.0224153,0.0305857
0.0224157,0.0285164
0.0224161,0.0265372
0.0224164,0.0251888
0.0224166,0.0239496
0.0224171,0.0222734
0.0224175,0.0207881
0.022418,0.0194684
0.0224184,0.0182908
0.0224189,0.0172359
0.0224193,0.0162867
0.0224197,0.0154292
0.0224202,0.0146511
0.0224206,0.0139424
0.0224212,0.0131184
0.0224218,0.012379
0.0224223,0.0117114
0.0224229,0.0111055
0.0224235,0.0105526
0.022424,0.010046
0.0224248,0.00943276
0.0224255,0.00888062
0.0224263,0.00838083
0.0224271,0.00787828
0.0224281,0.00738067
0.022429,0.00693276
0.0224299,0.00652772
0.0224308,0.00615993
0.0224318,0.00582474
0.0224327,0.00551825
0.0224336,0.00523714
0.0224347,0.0049449
