energy,sigma
0.0423595,0.25304
0.04236,0.248512
0.0423607,0.241128
0.0423612,0.233222
0.0423619,0.222991
0.0423627,0.209542
0.0423636,0.191921
0.0423651,0.162022
0.0423665,0.133749
0.0423675,0.11587
0.0423682,0.101929
0.0423688,0.0913931
0.0423694,0.0814788
0.0423698,0.0749998
0.0423703,0.0688518
0.0423707,0.0630391
0.0423711,0.057567
0.0423715,0.0524327
0.0423719,0.047636
0.0423724,0.0431698
0.0423728,0.039028
0.0423731,0.0358148
0.0423735,0.0328146
0.0423738,0.0300185
0.0423742,0.0274197
0.0423745,0.0250089
0.0423749,0.0227786
0.0423752,0.0207193
0.0423756,0.0188236
0.0423759,0.0170805
0.0423763,0.0154829
0.0423766,0.0140909
0.0423769,0.0129433
0.0423772,0.0118825
0.0423775,0.0109039
0.0423778,0.010002
0.0423781,0.00917253
0.0423784,0.00840983
0.0423787,0.0077104
0.042379,0.00706945
0.0423793,0.00648311
0.0423796,0.00594712
0.0423799,0.00545796
0.0423802,0.00501193
0.0423805,0.00460602
0.0423808,0.0042366
0.0423811,0.00390114
0.0423814,0.00359661
0.0423817,0.00332051
0.042382,0.00307032
0.0423823,0.00284391
0.0423826,0.00263908
0.0423829,0.00245403
0.0423831,0.00232136
0.0423833,0.00219894
0.0423836,0.00208594
0.0423838,0.00198172
0.042384,0.00188551
0.0423844,0.00175503
0.0423847,0.00163947
0.0423851,0.001537
0.0423854,0.00144619
0.0423858,0.00136562
0.0423861,0.00129409
0.0423865,0.00123048
0.0423868,0.00117385
0.0423872,0.00112333
0.0423875,0.0010782
0.042388,0.00102523
0.0423885,0.000979273
0.0423889,0.000939186
0.0423894,0.000904031
0.0423899,0.000873001
0.0423903,0.000845446
0.042391,0.000811653
0.0423916,0.000782394
0.0423923,0.000756735
0.0423933,0.000723496
0.0423942,0.00069507
0.0423952,0.000670284
0.0423962,0.000648341
0.0423975,0.000622567
0.0423988,0.000599972
0.0424008,0.000570756
0.0424026,0.000547064
0.0424045,0.000526585
0.0424064,0.000508732
0.0424092,0.000485921
0.042412,0.000466902
0.0424148,0.000450861
0.0424173,0.000438472
0.0424205,0.000425096
0.0424236,0.000413729
0.0424284,0.000399622
0.0424332,0.000388228
0.0424379,0.000378893
0.0424437,0.000369656
0.0424515,0.000359878
0.0424594,0.000352377
0.0424672,0.000346495
0.0424777,0.000340441
0.0424904,0.00033502
0.0425053,0.000330477
0.0425277,0.000325956
0.0425575,0.000322389
0.0426023,0.000319808
0.042662,0.000318708
0.0427456,0.00031917
0.0428922,0.000322289
0.0430876,0.000328478
0.0432829,0.000336463
0.0434783,0.000346327
0.0436737,0.000358415
0.0438568,0.000372387
0.0440034,0.000385774
0.0441475,0.000401353
0.0442842,0.000418913
0.0443868,0.000434176
0.044465,0.000447344
0.0445431,0.000462006
0.0446213,0.000478373
0.0446994,0.00049674
0.0447776,0.00051746
0.0448557,0.000540922
0.0449339,0.000567622
0.045012,0.000598176
0.0450706,0.000624136
0.0451292,0.000652966
0.0451878,0.000685401
0.0452465,0.000721708
0.0453051,0.000762933
0.0453637,0.000809504
0.0454028,0.000844224
0.0454418,0.000882245
0.0454809,0.000923993
0.04552,0.000969966
0.0455591,0.00102075
0.045603,0.00108427
0.0456348,0.00113522
0.045669,0.00119551
0.0457046,0.00126498
0.0457417,0.00134567
0.0457745,0.00142489
0.0458028,0.00150013
0.0458345,0.00159359
0.0458609,0.00167938
0.0458873,0.00177323
0.0459185,0.00189664
0.045942,0.00199912
0.0459654,0.00211117
0.0459889,0.00223402
0.0460123,0.00236902
0.0460358,0.0025178
0.0460592,0.00268219
0.0460827,0.00286439
0.0461061,0.0030669
0.0461296,0.00329273
0.046153,0.00354536
0.0461686,0.00373069
0.0461843,0.00393115
0.0461999,0.00414831
0.0462155,0.00438331
0.0462311,0.00463869
0.0462468,0.00491725
0.0462624,0.00522094
0.046278,0.00555248
0.0462937,0.00591495
0.0463093,0.00631178
0.0463249,0.00674673
0.0463406,0.00722398
0.0463562,0.00774804
0.0463718,0.0083238
0.0463874,0.00895638
0.0464031,0.00965111
0.0464187,0.0104132
0.0464343,0.0112475
0.04645,0.012158
0.0464656,0.0131472
0.0464812,0.0142151
0.0464969,0.015358
0.0465208,0.0172335
0.0465623,0.0206264
0.0465789,0.0219129
0.0465945,0.023011
0.0466063,0.0237262
0.046618,0.0243167
0.0466297,0.0247638
0.0466414,0.0250506
0.0466514,0.0251602
0.0466547,0.0251681
0.0466651,0.0251001
0.0466754,0.0248974
0.0466858,0.0245651
0.0466961,0.0241122
0.0467086,0.0234291
0.0467211,0.0226195
0.0467377,0.0213925
0.0467704,0.018747
0.0468016,0.0162094
0.0468173,0.0150149
0.0468329,0.0138901
0.0468485,0.0128418
0.0468642,0.0118726
0.0468798,0.0109817
0.0468954,0.0101663
0.0469111,0.00942205
0.0469267,0.00874396
0.0469423,0.00812675
0.0469579,0.00756511
0.0469736,0.00705396
0.0469892,0.00658849
0.0470048,0.00616425
0.0470205,0.00577716
0.0470361,0.00542354
0.0470517,0.00510005
0.0470674,0.00480369
0.047083,0.00453176
0.0470986,0.00428188
0.0471142,0.0040519
0.0471299,0.00383989
0.0471455,0.00364416
0.047169,0.00337776
0.0471924,0.00314009
0.0472158,0.00292733
0.0472393,0.00273627
0.0472627,0.00256416
0.0472862,0.00240867
0.0473096,0.00226778
0.0473331,0.00213978
0.0473565,0.00202318
0.04738,0.00191672
0.0474054,0.00181151
0.0474317,0.00171229
0.0474581,0.00162201
0.0474894,0.00152512
0.0475206,0.0014376
0.0475488,0.00136591
0.047577,0.0013004
0.0476142,0.00122239
0.0476508,0.00115338
0.0476887,0.00108979
0.0477082,0.00105897
0.0477473,0.00100255
0.0477863,0.000951655
0.0478254,0.000905597
0.0478645,0.000863784
0.0479036,0.000825716
0.0479426,0.00079096
0.0480013,0.000744346
0.0480599,0.000703102
0.0481185,0.000666772
0.0481771,0.000634325
0.0482357,0.000605474
0.0482943,0.000579498
0.0483725,0.000548912
0.0484506,0.00052217
0.0485288,0.000498656
0.0486069,0.000477872
0.0486851,0.000459414
0.0487632,0.000442964
0.0488414,0.000428228
0.0489537,0.00040964
0.0490563,0.000394758
0.049193,0.000377725
0.0493396,0.000362286
0.0494861,0.000349193
0.0496693,0.000335506
0.049828,0.000325575
0.0500234,0.000315312
0.0502188,0.000306899
0.0504141,0.000300108
0.0506095,0.000294907
0.0507942,0.000291689
0.0508904,0.000291035
0.0509881,0.000291563
0.0510613,0.00029318
0.0511163,0.000295607
0.0511712,0.000299735
0.051217,0.000305277
0.0512475,0.000310737
0.0512704,0.000316204
0.0512933,0.00032334
0.0513094,0.000329679
0.0513254,0.000337473
0.0513414,0.000347264
0.0513535,0.000356317
0.0513638,0.000365653
0.0513734,0.00037581
0.051383,0.000387834
0.0513925,0.000402208
0.0514021,0.000419576
0.0514105,0.000438107
0.0514167,0.000454136
0.051423,0.000472665
0.0514292,0.00049426
0.0514354,0.000519655
0.0514395,0.000539152
0.0514448,0.000567484
0.0514496,0.000597434
0.0514544,0.000632277
0.0514575,0.000658774
0.0514607,0.000688359
0.0514639,0.00072154
0.0514671,0.000758925
0.0514707,0.000806952
0.0514731,0.000843105
0.0514755,0.000883125
0.0514779,0.000927599
0.0514802,0.00097723
0.0514826,0.00103287
0.051485,0.00109555
0.051487,0.00115409
0.0514894,0.00123323
0.051491,0.00129226
0.0514926,0.00135711
0.0514942,0.0014286
0.0514958,0.0015077
0.0514974,0.0015956
0.051499,0.00169372
0.0515003,0.00178215
0.0515016,0.00187964
0.0515028,0.00198762
0.0515041,0.00210783
0.0515054,0.00224248
0.0515064,0.00235461
0.0515074,0.00247791
0.0515083,0.00261425
0.0515093,0.00276591
0.0515101,0.0029043
0.0515109,0.00305705
0.0515117,0.00322667
0.0515125,0.0034162
0.0515133,0.00362943
0.0515141,0.00387096
0.0515146,0.00405047
0.0515152,0.0042471
0.0515157,0.00446308
0.0515162,0.00470112
0.0515168,0.00496412
0.0515173,0.00525556
0.0515178,0.00557922
0.0515184,0.00598755
0.0515188,0.00628897
0.0515192,0.00661646
0.0515196,0.0069726
0.05152,0.00736016
0.0515204,0.00778209
0.0515208,0.00824162
0.0515212,0.0087423
0.0515216,0.00928789
0.051522,0.00988232
0.0515224,0.0105299
0.0515228,0.0112351
0.0515232,0.0120029
0.0515236,0.0128383
0.051524,0.0137467
0.0515244,0.0146246
0.0515249,0.0158874
0.0515253,0.0172772
0.0515258,0.0188041
0.0515263,0.020479
0.0515267,0.0223122
0.0515272,0.0243164
0.0515277,0.0265012
0.0515282,0.0288784
0.0515286,0.0314584
0.0515291,0.0342525
0.0515295,0.0366028
0.0515299,0.0394851
0.0515303,0.0425622
0.0515307,0.0458395
0.0515312,0.049322
0.0515316,0.0530135
0.0515322,0.058947
0.0515329,0.0651383
0.0515334,0.0713015
0.051534,0.0778421
0.0515348,0.0871221
0.0515355,0.0969932
0.0515363,0.107679
0.0515375,0.124661
0.0515401,0.162448
0.0515413,0.178925
0.0515423,0.191911
0.0515432,0.202161
0.051544,0.21038
0.0515447,0.21644
0.0515453,0.220912
0.051546,0.224353
0.0515467,0.226892
0.0515474,0.228044
0.0515477,0.228136
0.0515483,0.227567
0.0515489,0.225891
0.0515496,0.223223
0.0515504,0.218224
0.051551,0.213139
0.0515517,0.206462
0.0515526,0.197622
0.0515535,0.185944
0.0515546,0.171076
0.0515561,0.149255
0.0515582,0.118559
0.0515592,0.104213
0.0515601,0.0928642
0.0515608,0.0840111
0.0515614,0.0771475
0.0515619,0.070647
0.0515625,0.0645247
0.0515631,0.0587874
0.0515637,0.0534391
0.0515642,0.0487401
0.0515647,0.0443803
0.0515653,0.0403503
0.0515657,0.037538
0.0515661,0.0349003
0.0515665,0.0324308
0.0515669,0.0301244
0.0515673,0.0279726
0.0515677,0.0259703
0.0515682,0.0240215
0.0515686,0.0220593
0.0515691,0.0202624
0.0515696,0.0186206
0.05157,0.0171228
0.0515705,0.015759
0.051571,0.0145182
0.0515714,0.0133916
0.0515719,0.0123696
0.0515724,0.0114435
0.0515728,0.0106047
0.0515732,0.00998887
0.0515737,0.00932834
0.0515741,0.0087273
0.0515745,0.00818041
0.051575,0.00768266
0.0515754,0.00722949
0.0515758,0.00681672
0.0515763,0.00644048
0.0515767,0.00609719
0.0515772,0.00578363
0.0515776,0.00549691
0.051578,0.00523437
0.0515787,0.00488065
0.0515794,0.00456876
0.05158,0.00429266
0.0515806,0.00409199
0.0515811,0.00390892
0.0515819,0.00366279
0.0515827,0.00344575
0.0515835,0.003253
0.0515843,0.00308069
0.0515851,0.0029256
0.0515859,0.00278526
0.0515869,0.00261747
0.051588,0.00246824
0.0515889,0.00235369
0.05159,0.00222546
0.0515911,0.00210981
0.0515923,0.00200497
0.0515938,0.00187951
0.0515952,0.00176798
0.0515967,0.00166824
0.0515982,0.0015786
0.0515997,0.00149765
0.0516015,0.00140942
0.0516031,0.00133949
0.0516047,0.001276
0.0516069,0.0012
0.051609,0.00113251
0.0516111,0.00107227
0.0516132,0.00101825
0.0516154,0.00096962
0.0516175,0.000925665
0.0516196,0.000885793
0.0516228,0.000832582
0.051626,0.000786084
0.0516292,0.0007452
0.0516324,0.000709057
0.0516345,0.000687236
0.0516386,0.000650072
0.0516426,0.000617707
0.0516467,0.000589335
0.0516507,0.000564318
0.0516548,0.000542144
0.0516588,0.000522398
0.0516649,0.000496598
0.0516712,0.000473865
0.0516776,0.000454097
0.0516839,0.000437079
0.0516903,0.000422323
0.0516967,0.000409448
0.0517046,0.000395711
0.0517155,0.000379864
0.0517263,0.000366801
0.0517372,0.000355908
0.0517517,0.000344001
0.0517672,0.000333755
0.0517838,0.000324944
0.0518004,0.000317815
0.0518253,0.000309365
0.051849,0.000303166
0.0518726,0.000298245
0.0519067,0.000292737
0.0519433,0.000288282
0.0519983,0.00028347
0.0520349,0.000281065
0.0521269,0.000276839
0.0522315,0.000273895
0.0523845,0.000271498
0.0525741,0.000270299
0.0526693,0.000270229
0.0528738,0.000271078
0.053115,0.000273905
0.05331,0.000277927
0.0534866,0.000283384
0.0536325,0.000289548
0.0537522,0.000296189
0.0538719,0.000304684
0.0539753,0.000313972
0.0540705,0.000324639
0.0541339,0.00033318
0.0542112,0.00034554
0.0542567,0.000354026
0.0543249,0.000368784
0.0543876,0.000385118
0.0544474,0.000403665
0.0544858,0.000417531
0.0545228,0.000432671
0.0545582,0.000448805
0.0545921,0.000466347
0.0546265,0.000486466
0.0546615,0.000509699
0.0546959,0.000535896
0.0547298,0.000565537
0.054756,0.000591539
0.0547837,0.000622486
0.0548114,0.000657655
0.0548361,0.000693253
0.0548593,0.000730955
0.0548825,0.0007735
0.0549004,0.000810273
0.0549184,0.000851053
0.0549363,0.000896495
0.0549543,0.000947177
0.0549703,0.00099743
0.0549862,0.00105325
0.0550022,0.00111586
0.0550181,0.00118692
0.0550301,0.00124684
0.0550421,0.0013138
0.0550541,0.00138968
0.0550621,0.00144662
0.05507,0.00151016
0.055078,0.00158262
0.0550839,0.00164379
0.0550895,0.00171131
0.0550932,0.00176305
0.055097,0.00182224
0.0551007,0.0018919
0.0551035,0.00195403
0.0551063,0.0020288
0.0551082,0.00208894
0.0551101,0.00216118
0.0551115,0.00222647
0.0551128,0.00229809
0.055114,0.00238038
0.0551152,0.00248041
0.055116,0.00255968
0.0551169,0.00265133
0.0551177,0.00275778
0.0551185,0.00288183
0.0551193,0.00302676
0.05512,0.00315134
0.0551206,0.00329145
0.0551212,0.00344897
0.0551218,0.00362588
0.0551224,0.00382445
0.055123,0.00404683
0.0551237,0.00429546
0.0551243,0.00457271
0.0551249,0.00488115
0.0551255,0.00523048
0.0551262,0.00562146
0.0551268,0.00605319
0.0551274,0.00652825
0.0551281,0.00704847
0.0551287,0.00761571
0.0551293,0.00823118
0.05513,0.00889572
0.0551306,0.0096093
0.0551313,0.0103715
0.0551321,0.011498
0.0551331,0.0128279
0.0551341,0.0142444
0.0551353,0.0161091
0.0551384,0.02107
0.0551397,0.0230348
0.0551408,0.0245836
0.0551418,0.0257351
0.0551427,0.0265429
0.0551434,0.0271042
0.0551442,0.0275735
0.055145,0.0278791
0.0551459,0.0279919
0.0551466,0.0279204
0.0551474,0.0276915
0.0551481,0.0273219
0.0551489,0.0267909
0.0551497,0.0260431
0.0551506,0.0250036
0.0551518,0.0235821
0.0551526,0.0224578
0.0551538,0.0205277
0.055157,0.0154874
0.0551583,0.0136935
0.055159,0.0126756
0.0551596,0.0117721
0.0551603,0.0109182
0.055161,0.0101167
0.0551617,0.00936958
0.0551623,0.00867744
0.055163,0.00804045
0.0551637,0.00745761
0.0551644,0.0069275
0.055165,0.00646158
0.0551657,0.00604102
0.0551663,0.00566315
0.055167,0.00532527
0.0551676,0.00502437
0.0551683,0.00475762
0.0551689,0.00452202
0.0551696,0.00431475
0.0551702,0.00413297
0.0551709,0.00397413
0.0551716,0.00383573
0.0551722,0.00371551
0.0551729,0.00361131
0.0551738,0.00348094
0.0551748,0.00337667
0.0551757,0.00329805
0.0551767,0.00323485
0.055178,0.00316296
0.0551794,0.00311209
0.0551813,0.00306773
0.0551832,0.00304149
0.0551862,0.00302705
0.0551892,0.00303353
0.0551922,0.00305392
0.0551962,0.00309646
0.0552022,0.0031841
0.0552082,0.00329341
0.0552142,0.00342058
0.0552203,0.00356788
0.0552265,0.00373179
0.0552326,0.00391261
0.0552388,0.00411114
0.0552449,0.00432864
0.0552511,0.00456671
0.0552572,0.00482734
0.0552634,0.00511289
0.0552707,0.00549238
0.0552781,0.0059174
0.055283,0.00622931
0.055288,0.00656673
0.0552929,0.00693222
0.0552978,0.0073287
0.0553027,0.00775938
0.0553092,0.00838276
0.0553135,0.00883917
0.0553178,0.00933185
0.0553221,0.00986426
0.0553264,0.0104402
0.0553307,0.0110638
0.055335,0.0117395
0.055339,0.0124179
0.0553445,0.0134463
0.0553501,0.014589
0.0553556,0.0158585
0.0553611,0.0172674
0.0553667,0.0188281
0.0553722,0.020551
0.0553777,0.0224431
0.0553833,0.0245058
0.0553888,0.0267309
0.0553962,0.0299108
0.0554105,0.0363377
0.0554152,0.0383649
0.05542,0.0402173
0.0554248,0.0418129
0.0554283,0.0427926
0.0554319,0.0435523
0.0554358,0.0441036
0.0554389,0.0443155
0.0554404,0.0443465
0.0554444,0.0441925
0.0554484,0.0437061
0.0554524,0.0429078
0.0554564,0.0418302
0.0554606,0.0404602
0.0554647,0.0388867
0.055471,0.0362635
0.0554876,0.0288247
0.0554933,0.026379
0.0554989,0.024179
0.0555044,0.0221434
0.0555099,0.0202782
0.0555155,0.0185813
0.055521,0.0170449
0.0555265,0.0156583
0.0555321,0.014409
0.0555376,0.0132844
0.0555431,0.012272
0.0555487,0.01136
0.055553,0.0107132
0.0555573,0.010116
0.0555616,0.0095639
0.0555659,0.00905315
0.0555702,0.00858008
0.0555766,0.00793406
0.0555831,0.00735574
0.055588,0.00695526
0.0555929,0.00658584
0.0555979,0.00624455
0.0556052,0.00577969
0.0556126,0.00536456
0.05562,0.00499261
0.0556255,0.00473861
0.0556317,0.00447874
0.0556378,0.00424001
0.055644,0.00402027
0.0556501,0.00381762
0.0556593,0.00354206
0.0556686,0.00329637
0.0556757,0.00312349
0.0556839,0.0029431
0.0556921,0.00277892
0.0557003,0.00262895
0.0557085,0.00249137
0.0557167,0.0023649
0.0557248,0.00224858
0.0557371,0.00209099
0.0557462,0.00198647
0.0557552,0.00189051
0.0557687,0.00176065
0.0557823,0.00164503
0.0557958,0.0015418
0.0558094,0.00144934
0.0558232,0.00136453
0.055837,0.00128819
0.0558509,0.00121921
0.0558647,0.00115668
0.0558785,0.00109984
0.0558924,0.00104802
0.0559108,0.000985745
0.0559293,0.00093024
0.0559477,0.00088056
0.0559662,0.000835919
0.0559846,0.00079566
0.0560031,0.000759229
0.0560215,0.000726156
0.0560492,0.000681983
0.0560768,0.000643362
0.0561045,0.000609484
0.056131,0.000580712
0.0561575,0.000554919
0.0561914,0.000525881
0.0562236,0.000501562
0.0562571,0.000479328
0.0562917,0.00045898
0.0563263,0.000440938
0.0563608,0.000424865
0.0563973,0.000409728
0.0564358,0.000395575
0.056478,0.000381711
0.0565242,0.000368373
0.0565933,0.000351245
0.0566625,0.000336881
0.0567317,0.000324718
0.0568009,0.000314327
0.05687,0.000305371
0.0569469,0.000296783
0.0570391,0.000288039
0.0571621,0.000278394
0.0572851,0.000270536
0.057408,0.000264033
0.0575925,0.000256173
0.057777,0.000249978
0.0580229,0.000243527
0.0583304,0.000237467
0.0586993,0.000232036
0.0591912,0.000226773
0.0597446,0.000222542
0.0604824,0.000218588
0.0614662,0.000215
0.0625115,0.000212758
0.0631879,0.000212305
0.0638027,0.000213022
0.0642644,0.000214873
0.0646095,0.000217638
0.0648485,0.000220757
0.0650412,0.000224425
0.0652103,0.000228969
0.0653535,0.000234251
0.0654576,0.000239285
0.0655747,0.000246631
0.0656528,0.00025289
0.0657309,0.000260621
0.0657894,0.000267669
0.065848,0.000276098
0.0659065,0.000286289
0.0659456,0.000294309
0.0659846,0.000303543
0.0660236,0.000314245
0.0660627,0.000326746
0.0661017,0.000341396
0.066131,0.000354217
0.0661603,0.000368904
0.0661896,0.00038584
0.0662188,0.000405513
0.0662481,0.000428553
0.0662676,0.000446182
0.0662872,0.000465978
0.0663067,0.000488317
0.0663262,0.000513663
0.0663457,0.000542593
0.0663604,0.000567073
0.066375,0.000594352
0.0663896,0.000624884
0.0664035,0.000657197
0.0664169,0.000692267
0.0664303,0.000731638
0.0664437,0.00077625
0.0664571,0.000827024
0.0664696,0.000880931
0.0664803,0.000932935
0.066491,0.000991456
0.0665017,0.00105769
0.0665088,0.00110687
0.0665159,0.00116071
0.066523,0.00121984
0.0665321,0.00130426
0.0665382,0.00136697
0.0665442,0.00143563
0.0665503,0.00151107
0.0665563,0.00159429
0.0665624,0.00168645
0.0665685,0.00178897
0.0665738,0.00188863
0.0665783,0.0019826
0.0665829,0.00208546
0.0665874,0.00219846
0.066592,0.00232311
0.0665965,0.00246126
0.0666011,0.00261512
0.0666056,0.00278738
0.0666095,0.00295216
0.0666128,0.00310345
0.0666161,0.00326928
0.0666193,0.00345171
0.0666226,0.00365321
0.0666258,0.0038767
0.0666291,0.00412577
0.0666323,0.00440476
0.0666351,0.00467596
0.0666376,0.00493083
0.06664,0.00521129
0.0666424,0.00552109
0.0666448,0.00586473
0.0666472,0.00624763
0.0666496,0.0066763
0.0666514,0.00703259
0.0666532,0.00742307
0.0666548,0.00780807
0.0666565,0.00822865
0.0666581,0.0086895
0.0666597,0.00919599
0.0666613,0.00975452
0.066663,0.0103724
0.0666646,0.0110583
0.0666662,0.0118221
0.0666675,0.0124973
0.0666688,0.0132366
0.0666701,0.0140477
0.0666714,0.0149391
0.0666727,0.0159202
0.066674,0.0170012
0.0666753,0.0181933
0.0666766,0.019508
0.0666777,0.0206566
0.0666787,0.0218981
0.0666798,0.0232388
0.0666808,0.024685
0.0666818,0.0262428
0.0666829,0.0279171
0.0666839,0.0297125
0.0666854,0.0325117
0.0666868,0.0352953
0.0666882,0.0382936
0.0666895,0.0414963
0.0666913,0.046052
0.0666938,0.0526334
0.0666977,0.0633073
0.0666993,0.0674676
0.0667009,0.0714078
0.0667026,0.0749064
0.0667038,0.077163
0.066705,0.0790498
0.0667064,0.0806727
0.0667077,0.0817331
0.066709,0.0821827
0.0667093,0.0822189
